state,usage_count,usage_pct,aui,automation_pct,wave
MO,2560.0,1.151224074973468,0.6375614949283638,40.66908504635228,2026-02
MS,528.0,0.23743996546327772,0.27874302531297707,50.877192982456144,2026-02
MT,373.0,0.16773694529886857,0.518890770749011,42.89693593314763,2026-02
NC,6739.0,3.0305074379867967,0.9381355032069139,42.94027565084227,2026-02
ND,187.0,0.08409332110157754,0.36862517348950374,49.70414201183432,2026-02
NE,847.0,0.38089327793067473,0.6633334867288253,43.772672309552604,2026-02
NH,925.0,0.4159696364650226,1.0042266954631534,41.70353982300885,2026-02
NJ,5999.0,2.697731728814779,0.9629393352766473,41.6195856873823,2026-02
NM,621.0,0.2792617775619233,0.45926203630062556,40.20100502512563,2026-02
NV,1792.0,0.8058568524814276,0.8296947102602868,44.099021301093835,2026-02
NY,20510.0,9.223283506916339,1.5701876824565373,39.26675348091755,2026-02
OH,5044.0,2.268271185221161,0.659604799787178,47.3190621814475,2026-02
OK,1338.0,0.6016944579353516,0.5060168897075319,45.674201091192515,2026-02
OR,2947.0,1.3252567769323476,1.050976380409639,40.36249564308122,2026-02
PA,7724.0,3.47345888870901,0.9169061377387636,42.82296650717703,2026-02
RI,741.0,0.3332254060763046,1.005720359388057,39.335180055401665,2026-02
SC,1665.0,0.7487453456370406,0.4766466658953248,43.62292051756007,2026-02
SD,223.0,0.10028240965589193,0.38652523454818066,42.71844660194176,2026-02
TN,3223.0,1.4493731225154245,0.6823709354135813,42.5931825422109,2026-02
TX,18236.0,8.200672746568813,0.8714568409251809,42.71669115154255,2026-02
UT,2978.0,1.3391973809652296,1.2646012682458174,43.14971751412429,2026-02
VA,7433.0,3.342597089561635,1.2974631848605451,42.94019933554817,2026-02
VT,425.0,0.19112118432176714,1.017790569322252,42.40963855421687,2026-02
WA,8338.0,3.749572787940928,1.5815111115787188,38.78683269633831,2026-02
WI,2483.0,1.1165974133434067,0.6436023301543027,40.98428453267163,2026-02
WV,316.0,0.14210422175453744,0.28186330489266304,44.59016393442623,2026-02
WY,434.0,0.19516845646034572,1.1617421180262906,52.941176470588246,2026-02
AK,,0.11,0.53,47.92,2026-04
AL,,0.72,0.48,51.97,2026-04
AR,,0.37,0.42,53.25,2026-04
AZ,,2.07,0.94,51.06,2026-04
CA,,18.48,1.56,48.22,2026-04
CO,,2.65,1.46,49.57,2026-04
CT,,1.16,1.07,48.97,2026-04
DC,,0.85,3.72,44.76,2026-04
DE,,0.29,0.97,49.85,2026-04
FL,,6.96,1.04,53.4,2026-04
GA,,3.12,0.93,49.82,2026-04
HI,,0.45,1.16,51.04,2026-04
IA,,0.39,0.42,51.28,2026-04
ID,,0.4,0.69,54.45,2026-04
IL,,3.82,1.01,49.11,2026-04
IN,,1.32,0.65,49.51,2026-04
KS,,0.42,0.49,50.52,2026-04
KY,,0.52,0.39,51.97,2026-04
LA,,0.6,0.45,51.37,2026-04
MA,,3.2,1.49,46.34,2026-04
MD,,1.95,1.06,48.33,2026-04
ME,,0.25,0.62,48.49,2026-04
MI,,1.97,0.67,50.37,2026-04
MN,,1.41,0.84,49.71,2026-04
MO,,1.28,0.71,50.56,2026-04
MS,,0.24,0.28,51.42,2026-04
MT,,0.19,0.59,52.31,2026-04
NC,,2.87,0.89,49.44,2026-04
ND,,0.09,0.39,50.46,2026-04
NE,,0.38,0.65,50.75,2026-04
NH,,0.35,0.83,49.9,2026-04
NJ,,2.73,0.98,49.19,2026-04
NM,,0.28,0.47,50.42,2026-04
NV,,1.09,1.12,52.13,2026-04
NY,,9.02,1.54,46.71,2026-04
OH,,2.07,0.6,51.49,2026-04
OK,,0.61,0.52,50.37,2026-04
OR,,1.27,1.01,48.63,2026-04
PA,,3.26,0.86,48.93,2026-04
RI,,0.35,1.06,49.95,2026-04
SC,,0.78,0.5,52.22,2026-04
SD,,0.09,0.36,57.27,2026-04
TN,,1.52,0.71,52.8,2026-04
TX,,9.07,0.96,50.9,2026-04
UT,,1.33,1.26,51.51,2026-04
VA,,2.8,1.09,48.29,2026-04
VT,,0.17,0.9,47.41,2026-04
WA,,3.43,1.45,48.19,2026-04
WI,,1.06,0.61,48.43,2026-04
WV,,0.12,0.24,52.82,2026-04
WY,,0.07,0.4,55.9,2026-04
AK,,0.11,0.51,49.83,2026-05
AL,,0.71,0.47,52.41,2026-05
AR,,0.35,0.39,53.6,2026-05
AZ,,2.08,0.95,50.91,2026-05
CA,,19.25,1.62,48.0,2026-05
CO,,2.56,1.41,51.09,2026-05
CT,,1.16,1.07,48.59,2026-05
DC,,0.76,3.32,45.52,2026-05
DE,,0.31,1.05,51.22,2026-05
FL,,7.01,1.05,52.74,2026-05
GA,,3.12,0.93,51.2,2026-05
HI,,0.45,1.14,50.06,2026-05
IA,,0.38,0.41,52.01,2026-05
ID,,0.39,0.68,51.69,2026-05
IL,,3.79,1.0,48.58,2026-05
IN,,1.23,0.61,50.03,2026-05
KS,,0.41,0.48,50.54,2026-05
KY,,0.51,0.39,53.04,2026-05
LA,,0.64,0.48,51.89,2026-05
MA,,3.05,1.42,46.7,2026-05
MD,,2.0,1.09,48.08,2026-05
ME,,0.26,0.65,49.81,2026-05
MI,,1.81,0.61,50.23,2026-05
MN,,1.37,0.81,49.54,2026-05
MO,,1.26,0.7,51.61,2026-05
MS,,0.24,0.28,52.19,2026-05
MT,,0.19,0.58,50.97,2026-05
NC,,2.85,0.88,51.47,2026-05
ND,,0.09,0.37,48.49,2026-05
NE,,0.36,0.63,51.89,2026-05
NH,,0.36,0.88,50.51,2026-05
NJ,,2.85,1.02,48.97,2026-05
NM,,0.3,0.49,50.38,2026-05
NV,,1.1,1.13,51.63,2026-05
NY,,9.08,1.55,46.9,2026-05
OH,,2.02,0.59,50.78,2026-05
OK,,0.63,0.53,52.54,2026-05
OR,,1.39,1.1,49.12,2026-05
PA,,3.01,0.8,48.8,2026-05
RI,,0.32,0.96,48.85,2026-05
SC,,0.8,0.51,53.5,2026-05
SD,,0.1,0.37,53.91,2026-05
TN,,1.46,0.69,52.76,2026-05
TX,,8.91,0.95,51.07,2026-05
UT,,1.28,1.21,51.87,2026-05
VA,,2.76,1.07,49.37,2026-05
VT,,0.16,0.87,50.54,2026-05
WA,,3.57,1.51,48.08,2026-05
WI,,1.02,0.59,49.69,2026-05
WV,,0.13,0.25,49.9,2026-05
WY,,0.07,0.43,48.94,2026-05
