geo_id,automation,aui,expected,auto_resid,aui_resid,wave
GTM,51.98915009041591,0.3656013171046337,51.07407551673455,2.6577737663369945,-1.5199379151027796,2025-08
HND,53.755868544600936,0.2360295771042157,53.00802988739822,3.631295735032616,-1.508688775829591,2025-08
HRV,49.54441913439636,1.4189268455426038,68.12206284811664,-6.779057851953965,0.7747367383544552,2025-08
HUN,48.717948717948715,0.9456727203268284,64.83044578140236,-6.255496887879055,0.06180353042710229,2025-08
IDN,54.7158096743241,0.3579440501634318,52.34817018261749,4.861873238957585,-1.434821984367205,2025-08
IND,58.305568776772965,0.267048037486808,55.58281830809711,7.124966333229203,-1.29018710754593,2025-08
IRL,46.68304668304668,2.257524240446821,56.130005454779685,-4.721980353050753,0.7401325251722597,2025-08
IRQ,45.25735294117647,0.3940667108563072,47.64309072962976,-2.666831405583345,-1.741299664030104,2025-08
ISR,45.99400973418196,7.00376424055597,51.542587112803346,-3.529523011501297,5.152339678223445,2025-08
ITA,47.98272933182333,1.4724186837774282,53.24345405997652,-2.2384008883649074,-0.2551572590314901,2025-08
JAM,63.17567567567568,0.5726788336209688,69.81424748904487,6.158162195836212,0.0517051438641325,2025-08
JOR,56.82870370370371,0.4572122869157157,68.05569089557434,0.5324486623435121,-0.19181069371448067,2025-08
JPN,43.34666898591059,1.8567345999463332,48.95222379074415,-5.1144461999969835,-0.1833072566635623,2025-08
KAZ,50.224215246636774,0.4118212959743227,66.38003387496329,-5.3847819773747005,-0.3592146434840926,2025-08
KEN,57.37041719342603,0.458706878067009,57.83517844701598,5.2660265916157485,-0.9345226730309912,2025-08
KGZ,58.16733067729084,0.2362953728670812,67.38929654972566,2.1443921428220634,-0.4612511092215122,2025-08
KHM,61.11888111888112,0.2487425380612787,67.59586854284132,5.011218672915064,-0.4337624052272726,2025-08
KOR,44.52803981711904,3.725454261874139,51.394917517947775,-4.934927381915415,1.8632771386203326,2025-08
KWT,58.07453416149069,0.3369833684618052,67.68603199185294,1.9298918715528828,-0.3389563236704838,2025-08
LAO,62.880886426592795,0.2885905743125494,67.37788364810537,6.862628805795907,-0.4097869381589794,2025-08
LBN,53.8235294117647,0.7237694929087171,67.77799388369353,-2.3588303396155226,0.05452600553963105,2025-08
LKA,60.09771986970684,1.00780969097685,58.51594424716837,7.714118419743535,-0.33584990127875924,2025-08
LTU,45.86173320350536,2.129776532955327,65.65331867785828,-9.449207381197908,1.3058248295108665,2025-08
LVA,49.37106918238994,2.112291617793881,68.18235358621374,-6.977135585696914,1.4724915804438194,2025-08
MAR,57.29764181007011,0.7364220658651062,60.7735023021317,3.9881203166206163,-0.44285344622109735,2025-08
MDA,52.916666666666664,1.2359199736766049,68.22669797995405,-3.4497256128731664,0.5993488731681214,2025-08
MDG,56.9060773480663,0.1219382063595331,67.70417403249444,0.7539942399299235,-0.5526804731606145,2025-08
MEX,53.02139926821155,0.3995778562692801,55.10792616468092,2.035570178609426,-1.1922365581663064,2025-08
MKD,56.310679611650485,1.0834015899757727,67.64328197052951,0.1835709136022885,0.40434905522265985,2025-08
MNE,47.48858447488584,2.1301752508287004,69.61481236568028,-9.447132225600626,1.5946796934123884,2025-08
MOZ,66.04215456674473,0.0950271318168425,50.65117849157179,16.884226199438395,-1.8213053454789625,2025-08
MUS,51.864406779661024,1.3250879343264177,65.97980319962105,-3.580438916329875,0.5249091999453782,2025-08
MYS,49.769295302013425,0.7466611773005524,56.34988653355704,-1.7259142645291163,-0.7547198981581223,2025-08
NGA,58.29953432477092,0.2018990270958249,56.643839290380015,6.683762299698451,-1.2780778796251422,2025-08
NLD,44.7568988173456,2.561266349939384,53.180455640157874,-5.438393086308629,0.8291031774593409,2025-08
NOR,43.8731379144642,2.2597983776357173,59.17276377490244,-8.779853004507459,0.9639650964982169,2025-08
NPL,56.660231660231666,0.4218270479195148,62.55810596798355,2.618768722238464,-0.6275025558286769,2025-08
NZL,46.46549315451243,4.04852631687659,54.13837117645899,-4.122680426349618,2.3861137600977225,2025-08
OMN,56.63082437275986,0.2967574400701719,65.97980319962105,1.1859786767689613,-0.5034212943108676,2025-08
PAK,64.07820611951838,0.2394096958695171,60.76238575574617,10.773243991924431,-0.9406752674944634,2025-08
PAN,54.21511627906976,0.9076556588864464,59.02599018451361,1.6223234174178955,-0.3988649406109006,2025-08
PER,52.61774813017991,0.8485933711590928,55.20851926880082,1.5906615539158864,-0.7358963568278859,2025-08
PHL,51.96177627880832,0.4506373532469348,54.536339723642605,1.2103789643619862,-1.1827971254615564,2025-08
POL,46.23963982400491,1.6075854166559187,53.82327010302571,-4.219297479201096,-0.07777122344467835,2025-08
PRT,48.75217643644806,2.012603970534846,56.8417967656557,-2.9447863219978814,0.5470413365340461,2025-08
PRY,59.248120300751886,0.5773283079736656,72.15634580162157,1.2700132420840973,0.22689449688475155,2025-08
PSE,55.14950166112956,0.3828694822211485,69.08017685024927,-1.5669384016603516,-0.19155555797714646,2025-08
QAT,53.53319057815846,0.7669330494269564,69.01719190424515,-3.157416694278666,0.18792176065328414,2025-08
ROU,50.15356265356266,1.040092919159192,59.67116647210275,-2.7038442918543737,-0.21944917170167377,2025-08
RWA,62.74193548387097,0.2990548253742415,67.67736966418907,6.600845980887897,-0.37751561411004614,2025-08
SAU,55.53914327917282,0.4143273937878727,61.60808563621731,1.8873238610739662,-0.704177936376871,2025-08
SEN,59.22693266832918,0.294766119812222,65.39761616050835,4.020866501124786,-0.5478045613454176,2025-08
SGP,45.306277261520954,4.571735157758412,52.7763093764984,-4.723257165730999,2.810144076809081,2025-08
SLV,63.52941176470588,0.399629947052067,63.37981544959199,9.150931013473645,-0.5898668842880299,2025-08
SRB,48.73501997336884,1.421558574939597,61.52232048141024,-4.8816235272407695,0.296808255392387,2025-08
SVK,51.24434389140271,0.9717083986314544,67.44489421176667,-4.8013975958147554,0.27821026006788696,2025-08
SVN,49.913043478260875,1.654879243622467,68.65631414774018,-6.629552562632661,1.0495906425439148,2025-08
SWE,46.94098538170006,2.198774555619245,56.385376244899014,-4.568780016528329,0.6999776633409771,2025-08
THA,54.0538274503228,0.9351838778279836,54.25114130219478,3.419402071197723,-0.7190173227251108,2025-08
TUN,60.53493449781659,0.8864614890600662,65.02898175542515,5.480060891811114,0.01704869526431685,2025-08
TUR,54.13096996553421,0.6830201869010764,58.64324948032797,1.6951552549798876,-0.6513696753435223,2025-08
TWN,46.641237550328455,2.2949679537585976,53.10219088845061,-3.521954668383053,0.557105933715897,2025-08
TZA,64.82939632545933,0.0416122668080403,67.35758676659594,8.819463314241595,-0.6582431630042623,2025-08
UGA,56.44891122278057,0.0858703413470118,67.64822391759395,0.31977562321781505,-0.5928223455516252,2025-08
UKR,51.83762111593718,0.9231204363626976,58.424497373520374,-0.5084741033275719,-0.427197859608612,2025-08
URY,57.08556149732619,1.3136128765963584,69.72812451267032,0.10337069273512611,0.7863681426811416,2025-08
USA,49.07382312471334,3.6243515142461553,48.46432961971896,0.8128139742005658,1.5487836456483675,2025-08
UZB,53.97849462365591,0.0801153601568852,68.45514521615833,-2.4815935298019838,-0.5398213558191072,2025-08
VNM,53.19333397553222,0.5969477865036321,57.533605172167285,1.2126313290098523,-0.8182408213197034,2025-08
ZAF,53.10633213859021,0.4576247861071426,53.88000582799242,2.624125114894447,-1.2236006424213348,2025-08
ZMB,62.64705882352941,0.1140808763192254,67.95309388976749,6.392883153669487,-0.5424127048523906,2025-08
ZWE,62.42774566473989,0.1535669768365056,66.89890229816241,6.605938554437387,-0.5796875605937244,2025-08
AGO,57.8125,0.04907229483501865,68.32935111849285,8.29021786022814,-0.7238943191364229,2025-11
ALB,50.955414012738856,0.6777411725091346,71.46385174498947,0.698510347828531,0.007751394998740446,2025-11
ARE,45.273109243697476,1.6101738888729236,51.17705617234301,-0.22925183864946774,0.2737079229886141,2025-11
ARG,46.653212243525054,0.7479212737727772,52.64013457855129,0.8079547900367956,-0.5404786032129654,2025-11
ARM,46.360153256704976,0.9704925708835269,64.27222056347694,-2.211273933217072,0.0642382280364493,2025-11
AUS,39.711595443471396,3.2730127806431897,45.19022013648789,-4.387652625518314,1.7398630335619958,2025-11
AUT,40.76561450638012,1.8801226088296348,54.61736599775117,-5.54303949214178,0.6566801399807545,2025-11
AZE,49.44649446494465,0.2935268714116477,70.91166309512808,-0.6809947520321558,-0.39460379904091114,2025-11
BEL,42.47398843930637,2.173152607899171,52.18639152809329,-3.264926903757434,0.8698460425856696,2025-11
BEN,50.1953125,0.24810334810423493,69.4931026211,0.40028614811963337,-0.48663087658253246,2025-11
BFA,47.97507788161993,0.0974112819035836,68.45569350519985,-1.5768146643607324,-0.6714046424224179,2025-11
BGD,49.82357092448835,0.09492546095154819,55.11835553964564,3.39750182697626,-1.1120581443423985,2025-11
BGR,45.409604519774014,1.3261423388795888,60.309953413748396,-2.2332005119853378,0.28971678699095627,2025-11
BHR,56.97674418604651,0.8461312533664662,74.05363310083294,6.112882872660201,0.2612228087153464,2025-11
BIH,50.60606060606061,0.6039904988368623,71.56345541562337,0.3258131906938573,-0.06272702828216703,2025-11
BOL,47.40691489361703,0.70979520324711,53.819315423494075,1.2852971091071979,-0.5398653887625144,2025-11
BRA,49.18403679252281,0.6960457037493059,49.90433100749237,3.979959683636004,-0.6822327314172857,2025-11
CAN,40.61575692390427,3.149905197767392,45.7555726672177,-3.615990763957683,1.6353288127738215,2025-11
CHE,41.62497498499099,3.2135759518105647,51.4052802702807,-3.930874150120424,1.8846077657675269,2025-11
CHL,45.65856265028053,1.038771760210779,54.59076710384306,-0.6438574621018702,-0.1855445543552996,2025-11
CIV,54.01987353206865,0.23415485373450837,51.152689186990926,8.523223251560786,-1.1031116336250366,2025-11
CMR,54.41030723488603,0.23446260020350176,54.44361715549719,8.142374121346158,-0.9946879887723419,2025-11
COL,47.858623071609486,0.8852113512976895,50.246951481447695,2.5742472468784072,-0.48181107319324357,2025-11
CRI,46.030245746691875,1.1232288179264895,56.90778144935036,-0.8152046008341358,-0.024967298953783246,2025-11
CYP,46.13935969868174,2.152112902079403,70.74468151782101,-3.9489946526152195,1.4584964344848679,2025-11
CZE,42.877341816896426,1.5417908970501115,55.92630719702459,-3.7380839755113584,0.361350692317975,2025-11
DEU,40.91714308720509,1.7899671238353485,47.575385336083635,-3.741107485029488,0.33517651460695985,2025-11
DNK,38.35551330798479,2.101285035454921,56.50991584348406,-8.396690722819848,0.9400179556651396,2025-11
DOM,52.20082530949106,0.7393371736809133,51.11797536582547,6.7123107811449145,-0.5990697567383252,2025-11
DZA,48.292867981790586,0.33986945597421153,54.77522497620817,1.9472171479416858,-0.8783869178166361,2025-11
ECU,45.33686378346572,1.0491681974158324,46.739263294583274,0.8745720967188788,-0.4330912858019973,2025-11
EGY,50.83380176128911,0.2780172167559116,56.70922771288599,4.034885731692526,-0.8767019282187831,2025-11
ESP,44.57221378462429,1.6223843478308473,50.284191194218195,-0.7208897763081836,0.25658534878108585,2025-11
EST,40.54834054834055,3.0522811466134745,65.50738275955536,-8.312567118505399,2.1866052277722003,2025-11
FIN,38.081884464385865,1.9465194605696454,53.99422064911416,-8.080725222474719,0.7026049790130258,2025-11
FRA,42.6099300368405,2.6619291116450263,47.26843083897685,-1.976380724980082,1.1970542156941055,2025-11
GBR,39.52807268612507,2.5949790810561173,43.475777074524856,-4.169367590485912,1.0055052352265785,2025-11
GEO,42.460615153788446,2.171438699100579,57.93476241391482,-4.625524991691044,1.0569816888399033,2025-11
GHA,50.997340425531924,0.27505105585068734,55.193938940631206,4.5535571209024965,-0.9294494299770624,2025-11
GRC,43.57381748686097,1.2124689760686305,56.94191662592407,-3.279632997995847,0.06539429220575332,2025-11
GTM,47.16267339218159,0.2557647435623005,60.1069812912087,-0.43256180055451665,-0.7873289923720579,2025-11
HND,48.302872062663184,0.20699356410935346,54.052824284635285,2.1265276546348133,-1.0349956292721523,2025-11
HRV,45.289855072463766,1.3116150994958584,69.0400882882646,-4.398999955894141,0.5619981268292188,2025-11
HUN,44.07200496585971,0.9850975020784909,59.85850358311098,-3.464995409073957,-0.06615939965481421,2025-11
IDN,48.27181004092548,0.4810011592233141,45.91467913011111,4.0027731493408965,-1.0283481474692442,2025-11
IND,52.10832745236414,0.21737714974898117,51.58088535170805,6.511322392238789,-1.1058219336819815,2025-11
IRL,42.10762331838565,2.3892582097304524,53.99582884780348,-4.055363276159646,1.14539656185714,2025-11
IRQ,41.146168705730844,0.4335879306892951,42.55070042776685,-2.3344647177033693,-1.1862771888767576,2025-11
ISR,40.23107880046735,4.898751870056977,48.836592666599955,-4.72275635223523,3.4853953380529448,2025-11
ITA,42.57741632780731,1.6158956958178057,48.35032506486839,-2.2624540535406936,0.18656395587266505,2025-11
JAM,47.266881028938904,0.56048609947778,36.83819707432984,5.125066264651323,-1.2470502295426322,2025-11
JOR,51.172413793103445,0.37202320920842347,62.84747489490581,2.934899069853948,-0.5810378882683435,2025-11
JPN,38.558546342124885,1.5875485008703392,45.32655866982662,-5.572654893646735,0.05887784392946327,2025-11
KAZ,46.832701678397406,0.5560996364019665,55.812925174179696,0.24384881880115472,-0.6280654749151057,2025-11
KEN,51.2594131394443,0.4295924936959076,51.96480953015998,5.572429164295684,-0.8809936404812929,2025-11
KGZ,47.33009708737864,0.35157729917406283,69.71809570897913,-2.5176600771760604,-0.3757652931041661,2025-11
KHM,51.53153153153154,0.1872267743864506,69.39975315747202,1.758383154331277,-0.5505742330498511,2025-11
KOR,38.75071517517586,3.1235732362160524,46.85061967899122,-5.737674702860581,1.6449721118733611,2025-11
KWT,46.21621621621622,0.3663082920383796,74.05363310083294,-4.647645097170091,-0.21860015261274018,2025-11
LAO,54.365079365079374,0.1990727569476103,74.05363310083294,3.5012180516930655,-0.3858356877035095,2025-11
LBN,50.663129973474796,0.7774855610802022,61.51781216905336,2.73724347302047,-0.2192585587928616,2025-11
LKA,56.40614990390775,0.818546193417203,58.26938991918836,9.241584325617907,-0.2849173968407349,2025-11
LTU,43.24324324324324,2.0874177517129433,66.80240687674633,-5.921174521517486,1.2642868831427672,2025-11
LUX,41.42480211081794,3.0687577195136395,74.05363310083294,-9.439059202568366,2.4838492748625196,2025-11
LVA,44.29301533219762,1.917575822716445,69.74712993764828,-5.561546479057689,1.1911870834992624,2025-11
MAR,47.973778307508944,0.7587053975454772,52.88558512293179,2.0709955015818764,-0.5216307641695503,2025-11
MDA,46.12794612794613,1.4679180678156611,61.09590754634316,-1.699060118735602,0.45731323821176306,2025-11
MDG,52.78637770897833,0.1335852376596771,66.52912690241787,3.686007579057403,-0.6985236183406545,2025-11
MEX,46.22164999504803,0.4354653678812342,49.131044690478326,1.198805191164297,-0.968217617513099,2025-11
MKD,52.38095238095239,1.075377603003403,71.48440463789034,2.119231809195334,0.4060630436994316,2025-11
MOZ,52.44956772334294,0.0741850279813422,55.44591508758139,5.946729684505996,-1.1220373588544237,2025-11
MYS,45.65317387304508,0.6571582760702485,52.89235185667427,-0.25119482768771206,-0.6229555801112968,2025-11
NGA,50.08730691739422,0.21711015737929049,49.97982625795677,4.865536260907497,-1.1586880543045104,2025-11
NLD,38.92080939295528,2.613993924829724,49.46428398651728,-6.180135494183446,1.221258753004327,2025-11
NOR,40.68817204301076,2.426805211905333,55.50996642138267,-5.829677474250055,1.232687084890162,2025-11
NPL,50.272892662219526,0.32119304351196953,62.01474943632393,2.2305407796579217,-0.659225341004545,2025-11
NZL,39.55539872971065,3.1095330630113116,53.67546147809411,-6.532504528193698,1.8551464792170609,2025-11
OMN,46.17563739376771,0.35045926998324717,67.72679512035178,-3.205425885623683,-0.44230294075875487,2025-11
PAK,56.99815837937384,0.2226378547086524,54.372590417775825,10.74687154433505,-1.0088461550018584,2025-11
PAN,48.18791946308725,0.9481240153834908,50.099419858627925,2.938120088858639,-0.4237452225575721,2025-11
PER,46.48334945419372,1.1950797922960106,48.479757889802784,1.6131443718561798,-0.22999972873639773,2025-11
PHL,49.198520345252774,0.476687962838879,52.91333025256667,3.2892350140828555,-0.8027366962103493,2025-11
POL,43.69643662607127,1.4081404646208482,51.845237042467645,-1.9625235795076037,0.09362605031945548,2025-11
PRI,40.322580645161295,0.9228347101494544,36.83819707432984,-1.8192341191262855,-0.8847016188709579,2025-11
PRT,42.212075088787415,2.226889070203001,53.81231049516721,-3.90790097611724,0.9769983473225645,2025-11
PRY,47.23707664884135,0.47049612661129564,63.32785196080246,-1.1130223022776278,-0.4667832829830966,2025-11
PSE,50.627615062761514,0.3241532764522807,73.96138361338622,-0.2146260733664178,-0.2637858137511529,2025-11
QAT,45.56962025316455,1.393347029362685,61.07250367709055,-2.251900913699629,0.3819733192563526,2025-11
ROU,45.77287066246057,0.9823259932087369,56.593447109864776,-0.9989102878018699,-0.17619685820707054,2025-11
RWA,54.853620955315876,0.2995794795410811,61.65907933819822,6.894626181610008,-0.6925236311545161,2025-11
SAU,50.08210180623974,0.44934411754065523,56.77007019508713,3.2689263451120283,-0.7033761870807953,2025-11
SEN,48.88597640891219,0.27071213274348915,56.258572049493154,2.1926789100491533,-0.8988122715306168,2025-11
SGP,39.63244107071514,4.186463372081915,48.333206046873876,-5.203417188573717,2.756569226022865,2025-11
SLV,47.01348747591522,0.4672021677294812,64.56920935020727,-1.6275438970822975,-0.4292952889765089,2025-11
SRB,43.02583025830258,1.2414780052574423,59.40663612473215,-4.405267581908767,0.17537603347686992,2025-11
SVK,44.44444444444445,1.078233256091507,67.14918874929047,-4.801247328030698,0.26649511141322146,2025-11
SVN,43.872919818456886,1.8458592341559892,70.9074164302889,-6.2535741231084145,1.1575890492599008,2025-11
SWE,38.556338028169016,2.2950741864016697,52.15787302256599,-7.175893536353463,0.9908307109293464,2025-11
TGO,62.184873949579824,0.168596566074975,69.09545803041506,12.483042115895657,-0.5792013605738972,2025-11
THA,47.845486996430395,0.5939786108934958,52.94725492726463,1.9282508624896053,-0.6843315306951726,2025-11
TUN,52.10222588623249,1.1353870947885227,60.19930216640478,4.485353785350519,0.09532634968742304,2025-11
TUR,46.43107886730634,0.5584493818965792,55.110047402566586,0.006956917700513543,-0.6488071682058814,2025-11
TWN,40.927205100956435,1.7705587248258299,50.67209902915993,-4.456811010099393,0.41750354893663366,2025-11
TZA,55.59105431309904,0.03296022707977243,70.66116304672738,5.522273882474934,-0.6634000485288952,2025-11
UGA,50.31347962382444,0.09020421464151979,58.49175055113351,3.096800191994596,-1.0059542265162302,2025-11
UKR,47.72789488091979,1.0911253132068568,50.047087804567454,2.490360380094799,-0.28246317446958713,2025-11
URY,47.269890795631824,1.0960341333426957,63.33820897920416,-1.0826354922660428,0.15909497985837096,2025-11
USA,44.92429310393563,3.6948617127770516,44.59139456527265,0.965389608719299,2.1420389235549644,2025-11
UZB,47.05882352941176,0.13365079478507477,52.08024348986117,1.3447857164646777,-1.1731430211230796,2025-11
VNM,49.14041538308655,0.5574086378610922,55.017592699350715,2.7379617064134294,-0.6528852996875966,2025-11
ZAF,47.85714285714286,0.3826986384418128,50.73229069261889,2.4590198445802827,-0.9683790782527877,2025-11
ZMB,53.50140056022409,0.11483539336623634,59.03443185300724,6.157534883071271,-0.9634944969846885,2025-11
ZWE,56.16045845272206,0.14637763811722837,58.21227696057089,9.009278231069274,-0.9589622675415239,2025-11
AGO,45.142857142857146,0.07045117402462356,52.567991604569265,-0.35538962897158655,-1.19614338467604,2026-02
ALB,49.45355191256831,0.7962682887775874,72.36485177291223,0.7991841157043851,0.06479596933072407,2026-02
ARE,43.23316516779995,1.9789698387007608,48.601214381721164,-1.632676824270746,0.6051506649823146,2026-02
ARG,45.377805229565574,0.6213164873827083,52.896145672563044,-0.17275761383405097,-0.6364078495660294,2026-02
ARM,41.467576791808874,1.117601185629311,71.08249394294151,-6.982350680964608,0.35146588489838015,2026-02
AUS,40.14385692068429,3.4101997036085856,44.284401095606725,-4.033775675674065,1.9196942082985944,2026-02
AUT,40.445765230312034,2.1713238939290354,52.13524949134719,-4.983491486005654,0.8930320293587712,2026-02
AZE,50.628930817610076,0.3475132062197625,70.01001445433914,2.3499837444612552,-0.44761192525273236,2026-02
BEL,41.67378309137489,2.399726802329894,49.8583668879585,-3.3924808576562455,1.0598892933047717,2026-02
BEN,48.30827067669173,0.26110133954189774,55.55889934434397,2.333197442425366,-0.9246470024607709,2026-02
BFA,56.34146341463414,0.12497022333358004,51.893845886959745,10.9506925483375,-1.1598469405137037,2026-02
BGD,49.91474850809889,0.08087114827695673,52.019018779149555,4.50402191178015,-1.2005625094085977,2026-02
BGR,44.0499671268902,1.4409268453524329,61.028221051328934,-2.797054541891036,0.40301789071490646,2026-02
BHR,46.63865546218487,0.788165817711598,72.36485177291223,-2.0157123346790513,0.05669349826473469,2026-02
BIH,46.73629242819843,0.7228469201456627,72.36485177291223,-1.918075368665491,-0.008625399301200654,2026-02
BOL,46.38297872340425,0.3413026785935904,62.403739467288545,-0.683335426912798,-0.6594251024323652,2026-02
BRA,47.90308299122595,0.6536128564894872,48.34030024418597,3.078837322420725,-0.7272589991362683,2026-02
CAN,39.71318476145076,3.6218881303135135,43.69517228399812,-4.370509835393499,2.1154553900556055,2026-02
CHE,40.048820179007336,4.021461067106105,48.30855274647615,-4.770364134403032,2.6397310555949858,2026-02
CHL,44.814534443603335,0.7505953215828145,57.05702901549608,-1.3993786123895688,-0.39465758339083257,2026-02
CIV,51.976284584980235,0.21736243560847743,51.76675739811408,6.605774843340477,-1.070890014246596,2026-02
CMR,50.45955882352941,0.25869541938844326,51.098483480290525,5.195588873785461,-1.047620916976901,2026-02
COL,46.580434136187925,0.7017208579423554,49.9667884168455,1.4968850488077408,-0.6351859453633765,2026-02
CRI,43.2,0.8198837686213815,55.19927911216129,-2.717740658990877,-0.3755853463872155,2026-02
CYP,42.94385432473444,2.7182619735157374,69.61305019018786,-5.271806588406093,1.9124066351250741,2026-02
CZE,41.52744630071599,1.6394839984465226,54.086978768251136,-4.2129655055317485,0.4139486686091831,2026-02
DEU,40.37684603632661,2.165699062753615,45.53041931268856,-3.9994334292356513,0.7088742649282727,2026-02
DNK,39.20454545454545,2.514383380782746,51.95223653503367,-6.195534360265469,1.2311445548174846,2026-02
DOM,51.02711585866886,0.6241488916665621,53.07524417160399,5.448000177416731,-0.6287342942592955,2026-02
DZA,46.9208211143695,0.2680858266939692,56.072143591706855,0.8639237450480906,-0.9037891834471072,2026-02
ECU,49.871904355251914,0.36600879602779607,47.648193691275516,5.157998004127904,-1.0335711580159053,2026-02
EGY,50.6175611947002,0.23503964813331524,55.883745420166456,4.590699266616468,-0.9419278893362732,2026-02
ESP,43.85861367958555,1.8263831395769314,48.425980495978266,-0.9792915918946647,0.44782727789208576,2026-02
EST,41.98047419804742,3.2182493132928185,64.72643055638973,-5.45613575264592,2.280305410423573,2026-02
FIN,37.56962025316455,2.2231519038258245,53.517779511723084,-8.08004677205799,0.9822307411773832,2026-02
FRA,42.480478012076766,2.8905038777723675,45.908972490164224,-1.956152419869312,1.4439116230010676,2026-02
GBR,39.508966939781125,3.0752626545203783,42.93499825992651,-4.4535366601244135,1.5482819070267442,2026-02
GEO,45.51131928181109,2.130583618230064,57.31034119987861,-0.742978153534338,0.9921779093362182,2026-02
GHA,48.78201124297314,0.2958347954321446,48.719685907487204,3.897281888454124,-1.0747820144964562,2026-02
GRC,44.06614785992218,1.2133977696225304,57.99434370990988,-2.2971969033696595,0.09348110150134503,2026-02
GTM,49.71910112359551,0.23571751291648463,53.64737317798668,4.048773584971954,-1.0017006471197052,2026-02
HND,53.04347826086957,0.19610868581655191,52.491752091725836,7.557385998764978,-1.0725466773998518,2026-02
HRV,42.992424242424235,1.6753247767879156,63.90533057042428,-4.313281569566051,0.7151859975895581,2026-02
